car_name,yr_mfr,fuel_type,kms_run,city,body_type,transmission,total_owners,original_price,warranty_avail,sale_price
maruti celerio,2015,petrol,89101,chennai,hatchback,manual,2,350699,FALSE,350599
hyundai santro xing,2012,petrol,78770,chennai,hatchback,manual,1,318678,FALSE,302999
maruti alto,2012,petrol,87280,chennai,hatchback,manual,1,259099,FALSE,257599
maruti swift,2015,diesel,65160,chennai,hatchback,manual,2,493499,FALSE,493399
nissan sunny,2013,diesel,115148,chennai,sedan,manual,2,373664,FALSE,371599
maruti swift,2013,diesel,93141,chennai,hatchback,manual,1,518120,FALSE,463399
ford ecosport,2016,diesel,97408,chennai,suv,manual,1,649597,FALSE,645199
maruti vitara brezza,2016,diesel,83813,chennai,suv,manual,1,762211,FALSE,641599
hyundai verna,2008,petrol,120047,chennai,sedan,manual,3,228534,FALSE,224599
ford ecosport,2014,petrol,135385,chennai,suv,automatic,1,560299,FALSE,560199
maruti swift,2013,diesel,99401,chennai,hatchback,manual,1,461400,FALSE,403599
maruti celerio,2014,petrol,136962,chennai,hatchback,automatic,2,300799,TRUE,300699
fiat punto evo,2015,diesel,97612,chennai,hatchback,manual,2,447360,FALSE,412199
maruti swift dzire,2013,diesel,162017,chennai,sedan,manual,1,451699,FALSE,439299
hyundai i20,2011,diesel,124307,chennai,hatchback,manual,1,381399,FALSE,381299
fiat grand punto,2014,diesel,114802,chennai,hatchback,manual,1,364290,FALSE,348499
honda city,2015,diesel,119269,chennai,sedan,manual,1,616399,FALSE,616299
maruti swift dzire,2013,diesel,206085,chennai,sedan,manual,1,434440,FALSE,397599
ford figo,2012,diesel,152232,chennai,hatchback,manual,1,289199,FALSE,278599
hyundai i10,2011,petrol,13018,chennai,hatchback,manual,1,387719,FALSE,330999
maruti alto k10,2010,petrol,33888,chennai,hatchback,manual,1,266831,FALSE,240999
maruti swift,2015,petrol,37686,chennai,hatchback,manual,2,484080,FALSE,395399
maruti alto 800,2014,petrol,11787,chennai,hatchback,manual,1,319426,FALSE,271599
maruti ritz,2010,petrol,38626,chennai,hatchback,manual,2,289410,FALSE,276799
maruti alto k10,2011,petrol,23371,chennai,hatchback,manual,1,267180,FALSE,220799
maruti alto 800,2017,petrol,21745,chennai,hatchback,manual,1,339720,FALSE,277299
maruti wagon r,2010,petrol,48408,chennai,hatchback,manual,2,245360,FALSE,206199
maruti alto 800,2013,petrol,17849,chennai,hatchback,manual,1,280050,FALSE,242799
chevrolet enjoy,2014,diesel,44102,chennai,suv,manual,1,435000,FALSE,399299
hyundai grand i10,2014,petrol,36723,chennai,hatchback,manual,1,463179,FALSE,399199
maruti swift dzire,2009,petrol,43762,chennai,sedan,manual,1,371873,FALSE,320099
hyundai xcent,2014,petrol,40988,chennai,sedan,manual,1,474883,FALSE,414399
fiat punto evo,2015,diesel,36415,chennai,hatchback,manual,1,426300,FALSE,368399
renault kwid,2015,petrol,21105,chennai,hatchback,manual,1,365891,FALSE,317999
mahindra bolero,2014,diesel,37037,chennai,suv,manual,1,665788,FALSE,563499
hyundai i10,2010,petrol,49122,chennai,hatchback,manual,1,308914,FALSE,282599
maruti ignis,2017,petrol,13977,chennai,hatchback,manual,1,543361,FALSE,464199
maruti eeco,2020,petrol,9375,chennai,suv,manual,1,581764,FALSE,467999
honda amaze,2016,petrol,14114,chennai,sedan,manual,1,572975,FALSE,498399
maruti celerio,2019,petrol,5959,chennai,hatchback,automatic,1,582520,FALSE,493999
honda brio,2012,petrol,70398,chennai,hatchback,manual,1,392561,FALSE,325299
toyota etios liva,2018,petrol,5128,chennai,hatchback,manual,1,629215,FALSE,533499
maruti swift,2017,petrol,35118,chennai,hatchback,manual,1,592875,FALSE,498399
honda wr-v,2018,diesel,27374,chennai,suv,manual,2,840580,FALSE,819499
maruti vitara brezza,2019,diesel,5690,chennai,suv,automatic,1,1189715,FALSE,959699
hyundai i20,2010,petrol,70261,chennai,hatchback,manual,1,326446,FALSE,264699
ford figo,2011,petrol,66532,chennai,hatchback,manual,1,268277,FALSE,248999
skoda superb,2014,petrol,48862,chennai,luxury sedan,manual,2,806499,FALSE,771999
toyota corolla altis,2013,petrol,68214,chennai,luxury sedan,manual,1,569870,FALSE,492899
maruti swift,2015,diesel,93564,chennai,hatchback,manual,1,549515,FALSE,496999
renault lodgy,2015,diesel,78951,chennai,suv,manual,1,571924,FALSE,490399
mahindra xuv500,2017,diesel,52374,chennai,luxury suv,manual,1,1091776,FALSE,940899
maruti ertiga,2012,diesel,82297,chennai,suv,manual,1,629963,FALSE,566699
renault duster,2016,diesel,72251,chennai,suv,manual,1,718340,FALSE,605399
mahindra xylo,2013,diesel,80190,chennai,suv,manual,1,603340,FALSE,558099
hyundai verna,2018,diesel,73225,chennai,sedan,automatic,1,884000,FALSE,858099
maruti swift,2018,diesel,57681,chennai,hatchback,manual,1,683545,FALSE,608099
nissan terrano,2014,diesel,99376,chennai,suv,manual,1,506937,FALSE,436099
hyundai xcent,2018,petrol,96286,chennai,sedan,manual,1,475570,FALSE,471699
honda amaze,2014,petrol,91682,chennai,sedan,manual,1,463740,FALSE,380099
bmw x1,2012,diesel,99488,chennai,luxury suv,automatic,2,971821,FALSE,850299
volkswagen vento,2014,diesel,100975,chennai,sedan,manual,2,455929,FALSE,375699
hyundai verna,2011,petrol,29962,chennai,sedan,manual,3,350000,FALSE,310000
maruti ritz,2010,petrol,29663,chennai,hatchback,manual,1,322886,FALSE,292099
hyundai eon,2017,petrol,9596,chennai,hatchback,manual,2,386552,FALSE,330799
hyundai santro xing,2008,petrol,89867,chennai,hatchback,manual,1,182176,FALSE,152199
maruti wagon r,2008,petrol,70723,chennai,hatchback,manual,1,233440,FALSE,193099
tata hexa,2018,diesel,38082,chennai,suv,automatic,1,1121500,FALSE,1055145
renault duster,2013,diesel,75237,chennai,suv,manual,1,508920,FALSE,485299
mercedes benz gla class,2016,diesel,79207,chennai,luxury suv,manual,1,1859842,FALSE,1625997
maruti alto 800,2017,petrol,13081,kolkata,hatchback,manual,1,247900,FALSE,244999
datsun redi go,2018,petrol,2216,kolkata,hatchback,manual,1,281399,FALSE,278499
renault kwid,2017,petrol,36603,kolkata,hatchback,manual,1,307999,FALSE,305199
ford ecosport,2017,diesel,50119,kolkata,suv,manual,1,660000,TRUE,600000
maruti ignis,2020,petrol,3128,ahmedabad,hatchback,manual,1,614393,FALSE,522399
maruti eeco,2019,petrol & cng,11249,ahmedabad,suv,manual,1,582524,FALSE,479799
maruti ignis,2017,petrol,19164,ahmedabad,hatchback,automatic,2,612193,FALSE,511999
maruti eeco,2020,petrol,749,ahmedabad,suv,manual,1,522099,FALSE,521399
maruti alto,2020,petrol,16113,ahmedabad,hatchback,manual,1,421067,FALSE,342599
maruti alto,2020,petrol,2016,ahmedabad,hatchback,manual,1,428600,FALSE,363399
maruti eeco,2017,petrol & cng,12252,ahmedabad,suv,manual,1,510329,FALSE,425999
maruti eeco,2019,petrol & cng,7190,ahmedabad,suv,manual,1,575790,FALSE,449799
maruti eeco,2019,petrol,4075,ahmedabad,suv,manual,1,595098,FALSE,486899
datsun redi go,2018,petrol,6076,ahmedabad,hatchback,manual,1,347917,FALSE,310199
maruti alto k10,2017,petrol,22167,ahmedabad,hatchback,manual,2,336924,FALSE,324899
maruti eeco,2019,petrol,18973,ahmedabad,suv,manual,1,578843,FALSE,484399
hyundai eon,2017,petrol,21069,ahmedabad,hatchback,manual,2,323699,FALSE,323599
hyundai verna,2013,petrol,59152,ahmedabad,sedan,manual,1,535360,FALSE,451099
maruti alto 800,2018,petrol,8329,ahmedabad,hatchback,manual,1,392781,FALSE,321299
hyundai santro xing,2012,petrol,37639,ahmedabad,hatchback,manual,2,309718,FALSE,272099
maruti wagon r 1.0,2017,petrol,26224,ahmedabad,hatchback,automatic,1,472490,FALSE,412999
maruti alto 800,2018,petrol,11798,ahmedabad,hatchback,manual,1,392817,FALSE,353899
maruti alto 800,2018,petrol,16565,ahmedabad,hatchback,manual,1,403251,FALSE,332399
hyundai grand i10,2016,petrol,12785,ahmedabad,hatchback,manual,1,551260,FALSE,462899
maruti wagon r 1.0,2012,petrol,29442,ahmedabad,hatchback,manual,3,282191,FALSE,277799
hyundai i20,2009,petrol,37821,ahmedabad,hatchback,manual,2,299366,FALSE,278499
hyundai grand i10,2019,petrol,17803,ahmedabad,hatchback,manual,1,684199,FALSE,573999
hyundai xcent,2016,petrol,13123,ahmedabad,sedan,manual,1,533099,FALSE,532399
maruti alto,2020,petrol,1297,ahmedabad,hatchback,manual,1,439456,FALSE,370099
maruti vitara brezza,2018,diesel,20891,ahmedabad,suv,manual,1,779199,FALSE,771899
renault kwid,2019,petrol,16133,ahmedabad,hatchback,manual,1,392999,FALSE,391599
maruti baleno,2019,petrol,10491,ahmedabad,hatchback,manual,1,759375,FALSE,659699
maruti alto 800,2014,petrol,53352,ahmedabad,hatchback,manual,1,251010,FALSE,211199
maruti swift dzire,2013,petrol,69132,ahmedabad,sedan,manual,2,455045,FALSE,389299
maruti eeco,2019,petrol & cng,51484,ahmedabad,suv,manual,1,565125,FALSE,484899
maruti swift,2014,petrol,45422,ahmedabad,hatchback,manual,2,463599,FALSE,463199
maruti celerio,2015,petrol,41858,ahmedabad,hatchback,automatic,2,364499,FALSE,364399
maruti dzire,2017,diesel,22591,ahmedabad,sedan,manual,1,838129,FALSE,713199
hyundai grand i10,2015,petrol,51275,ahmedabad,hatchback,manual,1,426899,FALSE,426799
maruti baleno,2019,petrol,28082,ahmedabad,hatchback,manual,1,735962,FALSE,611699
honda city,2013,petrol,47868,ahmedabad,sedan,manual,1,530680,FALSE,473199
hyundai grand i10,2015,petrol,69935,ahmedabad,hatchback,manual,2,386899,FALSE,382599
maruti eeco,2018,petrol,58405,ahmedabad,suv,manual,1,417599,FALSE,417499
hyundai grand i10,2017,petrol,43691,ahmedabad,hatchback,manual,1,549193,FALSE,461699
maruti alto k10,2012,petrol & cng,58560,ahmedabad,hatchback,manual,1,211799,FALSE,211699
maruti eeco,2014,petrol & cng,78372,ahmedabad,suv,manual,1,294108,FALSE,223499
maruti vitara brezza,2016,diesel,25643,ahmedabad,suv,manual,1,945633,FALSE,810999
maruti alto 800,2013,petrol,51970,ahmedabad,hatchback,manual,2,258601,FALSE,236499
maruti swift,2013,diesel,89350,ahmedabad,hatchback,manual,1,400348,FALSE,351599
maruti swift,2017,petrol,87233,ahmedabad,hatchback,manual,1,591748,FALSE,511899
hyundai grand i10,2017,petrol,38764,ahmedabad,hatchback,manual,1,497199,FALSE,497099
maruti eeco,2018,petrol & cng,43092,ahmedabad,suv,manual,1,421499,FALSE,421399
maruti vitara brezza,2018,diesel,72413,ahmedabad,suv,manual,1,902997,FALSE,740199
hyundai i10,2011,petrol,96602,ahmedabad,hatchback,manual,1,294693,FALSE,250299
maruti swift,2018,diesel,45006,ahmedabad,hatchback,manual,1,717586,FALSE,573099
jeep compass,2019,diesel,60569,ahmedabad,luxury suv,manual,1,1786125,FALSE,1459751
maruti vitara brezza,2018,diesel,52306,ahmedabad,suv,manual,1,951695,FALSE,791799
maruti eeco,2019,petrol & cng,69221,ahmedabad,suv,manual,1,553150,FALSE,467299
hyundai verna,2011,petrol,103452,ahmedabad,sedan,manual,2,412715,FALSE,383099
maruti swift,2015,diesel,92396,ahmedabad,hatchback,manual,2,495242,FALSE,419099
hyundai i10,2011,petrol,129814,ahmedabad,hatchback,manual,3,259605,FALSE,250199
honda city,2010,petrol,200273,ahmedabad,sedan,manual,1,348899,FALSE,348799
hyundai grand i10,2017,petrol,16537,ahmedabad,hatchback,manual,1,594699,FALSE,483299
honda br-v,2017,petrol,21706,ahmedabad,suv,manual,1,880919,TRUE,668699
maruti alto k10,2012,petrol,48098,ahmedabad,hatchback,manual,1,233139,FALSE,186099
maruti celerio,2020,petrol,7679,ahmedabad,hatchback,manual,1,564090,FALSE,453499
maruti eeco,2015,petrol,26213,ahmedabad,suv,manual,1,379599,FALSE,308299
maruti eeco,2019,petrol,2426,ahmedabad,suv,manual,1,612037,FALSE,491899
hyundai eon,2013,petrol,30090,ahmedabad,hatchback,manual,2,268455,FALSE,210999
maruti baleno,2020,petrol,6081,ahmedabad,hatchback,manual,1,770723,FALSE,662699
hyundai i20,2012,petrol,39510,ahmedabad,hatchback,manual,1,445712,FALSE,358099
hyundai grand i10,2018,petrol,11519,ahmedabad,hatchback,manual,1,517290,FALSE,418999
tata nano,2016,petrol,22961,ahmedabad,hatchback,automatic,1,167699,FALSE,167399
maruti alto,2019,petrol,5523,ahmedabad,hatchback,manual,1,428674,FALSE,345699
maruti ignis,2020,petrol,1584,ahmedabad,hatchback,manual,1,579282,FALSE,484199
hyundai eon,2015,petrol,13593,ahmedabad,hatchback,manual,2,300649,FALSE,239799
honda brio,2017,petrol,14148,ahmedabad,hatchback,manual,1,465160,FALSE,371999
maruti wagon r 1.0,2011,petrol,45955,ahmedabad,hatchback,manual,1,282099,FALSE,229099
maruti alto 800,2019,petrol,8199,ahmedabad,hatchback,manual,1,388645,FALSE,345999
maruti swift dzire,2014,petrol,23822,ahmedabad,sedan,manual,2,547692,FALSE,459399
hyundai eon,2013,petrol,23870,ahmedabad,hatchback,manual,1,262747,FALSE,236599
hyundai grand i10,2018,petrol,23916,ahmedabad,hatchback,manual,2,565900,FALSE,483299
maruti baleno,2019,petrol,12741,ahmedabad,hatchback,manual,1,757403,FALSE,653499
hyundai i10,2012,petrol,53944,ahmedabad,hatchback,manual,3,307456,FALSE,242999
maruti alto 800,2017,petrol,33084,ahmedabad,hatchback,manual,2,323550,FALSE,272299
maruti baleno,2018,petrol,21137,ahmedabad,hatchback,manual,2,583227,FALSE,562399
hyundai grand i10,2017,petrol,18233,ahmedabad,hatchback,manual,1,518999,FALSE,495099
hyundai i10,2013,petrol,53082,ahmedabad,hatchback,manual,1,355587,FALSE,283099
hyundai i10,2013,petrol,38823,ahmedabad,hatchback,manual,2,357264,FALSE,293699
maruti dzire,2017,diesel,25918,ahmedabad,sedan,manual,1,725230,FALSE,578999
hyundai grand i10,2017,petrol,28941,ahmedabad,hatchback,manual,1,586413,FALSE,471199
maruti alto,2020,petrol,1287,ahmedabad,hatchback,manual,1,403399,FALSE,403299
maruti dzire,2018,petrol,14861,ahmedabad,sedan,manual,1,709407,FALSE,607399
hyundai i10,2012,petrol,44958,ahmedabad,hatchback,manual,3,292590,FALSE,247499
maruti baleno,2018,diesel,26777,ahmedabad,hatchback,manual,1,819020,FALSE,686199
hyundai eon,2014,petrol,49840,ahmedabad,hatchback,manual,1,279053,FALSE,219399
hyundai grand i10,2019,petrol,9295,ahmedabad,hatchback,manual,1,610252,FALSE,490399
maruti alto,2019,petrol,20213,ahmedabad,hatchback,manual,1,372340,FALSE,311999
maruti eeco,2017,petrol,17913,ahmedabad,suv,manual,1,485700,FALSE,424399
hyundai elite i20,2015,diesel,47171,ahmedabad,hatchback,manual,1,558872,FALSE,451699
renault kwid,2018,petrol,26660,ahmedabad,hatchback,automatic,1,424700,FALSE,345699
hyundai eon,2017,petrol,13446,ahmedabad,hatchback,manual,1,318199,FALSE,304199
renault kwid,2017,petrol,33795,ahmedabad,hatchback,manual,1,347618,FALSE,276399
renault kwid,2018,petrol,15030,ahmedabad,hatchback,automatic,1,408784,FALSE,320899
hyundai i20,2013,petrol,29988,ahmedabad,hatchback,manual,1,450644,FALSE,393099
maruti alto 800,2018,petrol,22584,ahmedabad,hatchback,manual,1,373064,FALSE,301999
maruti alto 800,2013,petrol,50888,ahmedabad,hatchback,manual,1,203999,FALSE,203899
renault kwid,2016,petrol,53223,ahmedabad,hatchback,manual,2,279767,FALSE,219999
maruti eeco,2017,petrol & cng,35612,ahmedabad,suv,manual,1,489882,FALSE,394299
hyundai elite i20,2015,petrol,48569,ahmedabad,hatchback,manual,1,557819,FALSE,452399
hyundai grand i10,2018,petrol,9230,ahmedabad,hatchback,manual,1,590843,FALSE,488999
hyundai i20,2013,petrol,50191,ahmedabad,hatchback,manual,2,450611,FALSE,371499
maruti wagon r 1.0,2017,petrol,42109,ahmedabad,hatchback,manual,1,452070,FALSE,390599
maruti alto 800,2014,petrol,31115,ahmedabad,hatchback,manual,2,260989,FALSE,238399
hyundai grand i10,2015,petrol,44173,ahmedabad,hatchback,manual,1,522207,FALSE,473799
maruti swift dzire,2014,diesel,53089,ahmedabad,sedan,manual,1,494158,FALSE,427699
maruti alto 800,2019,petrol,14436,ahmedabad,hatchback,manual,1,395757,FALSE,345699
maruti swift,2013,petrol,60652,ahmedabad,hatchback,manual,2,438305,FALSE,351399
nissan micra,2014,petrol,51537,ahmedabad,hatchback,automatic,1,352987,FALSE,320999
hyundai grand i10,2014,petrol,64081,ahmedabad,hatchback,manual,1,473463,FALSE,402699
hyundai grand i10,2018,petrol,19510,ahmedabad,hatchback,manual,1,625272,FALSE,553699
honda wr-v,2017,petrol,31261,ahmedabad,suv,manual,2,806651,FALSE,650399
maruti alto k10,2012,petrol,83950,ahmedabad,hatchback,manual,3,203455,FALSE,166799
maruti swift dzire,2015,petrol,27189,ahmedabad,sedan,manual,2,508499,FALSE,508399
maruti alto 800,2018,petrol,23354,ahmedabad,hatchback,manual,1,374153,FALSE,317499
maruti wagon r 1.0,2013,petrol,53862,ahmedabad,hatchback,manual,1,333665,FALSE,294199
hyundai grand i10,2018,petrol,18489,ahmedabad,hatchback,manual,1,633961,FALSE,510999
hyundai i10,2014,petrol,59258,ahmedabad,hatchback,manual,1,353204,FALSE,306999
hyundai xcent,2014,petrol,52070,ahmedabad,sedan,manual,1,450411,FALSE,401999
maruti ciaz,2017,diesel,31125,ahmedabad,sedan,manual,2,696199,FALSE,675099
hyundai i10,2011,petrol,69373,ahmedabad,hatchback,manual,2,254054,FALSE,204099
hyundai i20,2011,petrol,119324,ahmedabad,hatchback,manual,3,283172,FALSE,222799
hyundai i10,2010,petrol,59608,ahmedabad,hatchback,manual,1,233607,FALSE,231799
maruti swift,2019,petrol,17155,ahmedabad,hatchback,manual,1,705313,FALSE,578499
renault kwid,2018,petrol,27796,ahmedabad,hatchback,manual,1,386983,FALSE,334499
renault kwid,2017,petrol,38858,ahmedabad,hatchback,automatic,1,375512,FALSE,315699
maruti alto 800,2014,petrol,58441,ahmedabad,hatchback,manual,2,261948,FALSE,205199
maruti baleno,2017,petrol,51926,ahmedabad,hatchback,manual,1,518909,FALSE,419499
maruti eeco,2019,petrol & cng,26718,ahmedabad,suv,manual,1,509100,FALSE,462799
hyundai grand i10,2018,diesel,49971,ahmedabad,hatchback,manual,2,521823,FALSE,431699
maruti swift dzire,2009,petrol,83125,ahmedabad,sedan,manual,1,288503,FALSE,255499
hyundai grand i10,2015,petrol,46375,ahmedabad,hatchback,manual,1,465162,FALSE,449499
datsun redi go,2017,petrol,58554,ahmedabad,hatchback,manual,1,211700,FALSE,209599
maruti alto 800,2018,petrol & cng,35284,ahmedabad,hatchback,manual,1,383470,FALSE,321199
maruti swift dzire,2014,petrol,66650,ahmedabad,sedan,manual,1,502391,FALSE,433399
hyundai i20,2013,petrol,90168,ahmedabad,hatchback,manual,1,418410,FALSE,367299
hyundai grand i10,2016,diesel,57525,ahmedabad,hatchback,manual,1,499315,FALSE,395699
toyota yaris,2018,petrol,23669,ahmedabad,sedan,manual,1,972450,FALSE,819299
jeep compass,2017,diesel,52328,ahmedabad,luxury suv,manual,1,1723580,FALSE,1423492
maruti baleno,2017,petrol,36847,ahmedabad,hatchback,manual,1,644083,FALSE,527699
honda accord,2010,petrol,77934,ahmedabad,sedan,manual,2,386208,FALSE,338199
maruti swift,2015,diesel,72209,ahmedabad,hatchback,manual,2,555554,FALSE,445799
hyundai accent,2011,petrol & cng,102591,ahmedabad,sedan,manual,3,239421,FALSE,238799
maruti eeco,2017,petrol & cng,74816,ahmedabad,suv,manual,1,480208,FALSE,386699
maruti swift,2016,petrol,68900,ahmedabad,hatchback,manual,1,552390,FALSE,468499
maruti swift,2015,petrol,66664,ahmedabad,hatchback,manual,1,432999,FALSE,432499
maruti eeco,2019,petrol & cng,47259,ahmedabad,suv,manual,1,535056,FALSE,455499
honda amaze,2019,petrol,28190,ahmedabad,sedan,manual,1,761932,FALSE,596799
hyundai grand i10,2016,petrol,90217,ahmedabad,hatchback,manual,1,533670,TRUE,478599
maruti swift,2015,petrol,67640,ahmedabad,hatchback,manual,1,500824,FALSE,428899
hyundai grand i10,2017,petrol,45843,ahmedabad,hatchback,manual,1,551220,FALSE,449999
maruti swift,2014,diesel,92170,ahmedabad,hatchback,manual,4,408678,FALSE,403399
hyundai i20,2011,petrol,51344,ahmedabad,hatchback,manual,1,313318,FALSE,297599
maruti eeco,2017,petrol & cng,43079,ahmedabad,suv,manual,1,451787,FALSE,371299
hyundai i10,2012,petrol,79987,ahmedabad,hatchback,manual,1,303932,FALSE,240099
hyundai grand i10,2017,diesel,44071,ahmedabad,hatchback,manual,2,493263,FALSE,421399
renault kwid,2019,petrol,31394,ahmedabad,hatchback,manual,2,428282,FALSE,354899
maruti wagon r 1.0,2018,petrol,74601,ahmedabad,hatchback,manual,1,468090,FALSE,376499
hyundai eon,2014,petrol,62345,ahmedabad,hatchback,manual,2,277264,FALSE,241499
